x,y,z,sum_intensity_in_photons,bg_per_punctum,bg_per_pixel,zi,zf,overlap_with_bulk_stain,image_filename
678.0,667.0,11.0,324.57293701171875,1832.8707275390625,30.5478458404541,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
678.0,1001.0,11.0,288.33636474609375,1631.6513671875,27.194189071655273,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
680.0,182.0,11.0,476.84429931640625,1495.163330078125,24.919387817382812,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
680.0,336.0,11.0,269.08001708984375,1476.288818359375,24.604812622070312,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
680.0,481.0,11.0,193.9810791015625,1337.737548828125,22.295625686645508,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
680.0,630.0,11.0,193.8291015625,1875.726318359375,31.26210594177246,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
680.0,787.0,11.0,215.7605438232422,1598.2945556640625,26.638242721557617,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
680.0,881.0,11.0,155.73193359375,1425.398193359375,23.756637573242188,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
681.0,95.0,11.0,312.658203125,1396.61328125,23.276887893676758,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
681.0,361.0,11.0,246.541748046875,1533.00927734375,25.550155639648438,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
682.0,984.0,11.0,309.3848876953125,1762.054443359375,29.36757469177246,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
683.0,219.0,11.0,245.08319091796875,1174.8436279296875,19.580726623535156,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
683.0,863.0,11.0,127.6029052734375,1619.2322998046875,26.987205505371094,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
684.0,579.0,11.0,105.01732635498047,1872.135009765625,31.20224952697754,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
685.0,849.0,11.0,795.5514526367188,1728.1024169921875,28.801706314086914,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
685.0,106.0,11.0,252.7052764892578,1579.4622802734375,26.324371337890625,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
686.0,132.0,11.0,431.472412109375,1476.8624267578125,24.6143741607666,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
685.0,162.0,11.0,382.11199951171875,1771.108154296875,29.518468856811523,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
685.0,352.0,11.0,239.10693359375,1636.591796875,27.27652931213379,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
685.0,367.0,11.0,230.16590881347656,1669.0118408203125,27.816864013671875,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
686.0,289.0,11.0,417.76336669921875,1590.962158203125,26.516036987304688,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
686.0,487.0,11.0,338.9682922363281,1705.2294921875,28.42049217224121,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
687.0,568.0,11.0,900.8507690429688,1971.27392578125,32.85456466674805,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
687.0,718.0,11.0,288.71649169921875,1502.3187255859375,25.038644790649414,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
688.0,838.0,11.0,244.19004821777344,1923.2349853515625,32.053916931152344,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
689.0,337.0,11.0,41.31025314331055,1879.4398193359375,31.323997497558594,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
689.0,606.0,11.0,235.01425170898438,1610.36865234375,26.8394775390625,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
689.0,898.0,11.0,279.4393310546875,1594.92919921875,26.5821533203125,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
690.0,632.0,11.0,253.14402770996094,1994.8365478515625,33.247276306152344,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
690.0,738.0,11.0,319.7378234863281,1512.7410888671875,25.212350845336914,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
690.0,773.0,11.0,335.7265625,1550.484619140625,25.84140968322754,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
691.0,830.0,11.0,171.77224731445312,1584.180908203125,26.40301513671875,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
692.0,304.0,11.0,143.784423828125,1386.0341796875,23.100570678710938,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
692.0,655.0,11.0,222.1673126220703,1855.083740234375,30.918062210083008,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
693.0,163.0,11.0,264.6742858886719,2124.112548828125,35.40187454223633,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
693.0,243.0,11.0,261.3651123046875,1461.864013671875,24.36440086364746,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
693.0,349.0,11.0,132.92977905273438,1822.816162109375,30.38027000427246,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
694.0,272.0,11.0,151.56832885742188,1382.8167724609375,23.046945571899414,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
694.0,294.0,11.0,383.5478515625,1414.63134765625,23.57718849182129,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
694.0,373.0,11.0,169.11036682128906,1378.39013671875,22.973169326782227,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
695.0,46.0,11.0,226.51718139648438,1228.822021484375,20.48036766052246,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
695.0,540.0,11.0,228.8623046875,1392.8992919921875,23.214988708496094,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
695.0,784.0,11.0,399.4111022949219,1520.78076171875,25.346345901489258,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
696.0,327.0,11.0,252.02838134765625,1820.61572265625,30.343595504760742,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
696.0,1159.0,11.0,208.05429077148438,1418.2301025390625,23.637168884277344,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
697.0,480.0,11.0,199.50595092773438,1973.9476318359375,32.89912796020508,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
697.0,531.0,11.0,690.450439453125,2042.904541015625,34.04840850830078,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
697.0,992.0,11.0,314.77777099609375,1544.7547607421875,25.745912551879883,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
698.0,250.0,11.0,145.43804931640625,1538.650390625,25.64417266845703,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
698.0,912.0,11.0,116.59107208251953,1572.46044921875,26.207674026489258,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
698.0,1168.0,11.0,350.05194091796875,1547.838623046875,25.79730987548828,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
699.0,893.0,11.0,115.01541137695312,1318.61474609375,21.976913452148438,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
700.0,233.0,11.0,187.40843200683594,1468.070068359375,24.46783447265625,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
700.0,379.0,11.0,309.4840393066406,1482.4493408203125,24.707489013671875,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
700.0,633.0,11.0,112.55555725097656,2021.0291748046875,33.68381881713867,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
700.0,669.0,11.0,418.62994384765625,1648.6627197265625,27.477712631225586,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
701.0,444.0,11.0,383.4403381347656,1551.626953125,25.860448837280273,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
701.0,876.0,11.0,456.65936279296875,1575.9224853515625,26.2653751373291,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
702.0,336.0,11.0,271.850341796875,1907.730712890625,31.79551124572754,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
702.0,959.0,11.0,504.3943176269531,1976.1668701171875,32.93611526489258,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
702.0,995.0,11.0,206.16415405273438,1633.730224609375,27.228836059570312,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
703.0,1007.0,11.0,388.43597412109375,1599.0301513671875,26.650503158569336,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
703.0,1169.0,11.0,279.62432861328125,1798.801025390625,29.980016708374023,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
704.0,422.0,11.0,125.8912582397461,1428.64599609375,23.810766220092773,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
705.0,294.0,11.0,318.1100158691406,1449.2913818359375,24.154855728149414,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
705.0,847.0,11.0,194.36358642578125,1430.8734130859375,23.847890853881836,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
706.0,653.0,11.0,387.44061279296875,2181.10986328125,36.351829528808594,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
707.0,989.0,11.0,427.8643798828125,1423.24462890625,23.72074317932129,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
708.0,340.0,11.0,171.45333862304688,1878.80908203125,31.31348419189453,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
708.0,955.0,11.0,395.76922607421875,1736.40478515625,28.940078735351562,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
709.0,379.0,11.0,204.79522705078125,1774.748291015625,29.579137802124023,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
709.0,388.0,11.0,480.5077819824219,1711.03369140625,28.517227172851562,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
709.0,853.0,11.0,274.4269104003906,1629.7060546875,27.161767959594727,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
710.0,871.0,11.0,314.98858642578125,1600.4656982421875,26.674428939819336,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
710.0,1100.0,11.0,264.4360656738281,1284.09521484375,21.401586532592773,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
710.0,1185.0,11.0,183.43084716796875,1639.992431640625,27.333206176757812,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
710.0,756.0,11.0,147.2103729248047,1612.2060546875,26.870101928710938,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
710.0,784.0,11.0,42.95338439941406,1832.0186767578125,30.53364372253418,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
711.0,908.0,11.0,174.05575561523438,1915.84716796875,31.9307861328125,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
710.0,1061.0,11.0,226.77008056640625,1832.542724609375,30.54237937927246,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
712.0,435.0,11.0,349.2831726074219,1921.7047119140625,32.028411865234375,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
712.0,995.0,11.0,82.0518569946289,1430.044677734375,23.834077835083008,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
714.0,208.0,11.0,238.2267608642578,1407.013916015625,23.450231552124023,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
714.0,1086.0,11.0,273.95458984375,1584.6396484375,26.410659790039062,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
715.0,54.0,11.0,239.31195068359375,1098.5264892578125,18.308774948120117,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
715.0,374.0,11.0,276.9328308105469,1710.5279541015625,28.508798599243164,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
715.0,903.0,11.0,136.5821075439453,1758.5152587890625,29.3085880279541,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
715.0,1017.0,11.0,350.848876953125,1712.877197265625,28.54795265197754,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
716.0,483.0,11.0,377.82965087890625,1700.734375,28.34557342529297,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
717.0,186.0,11.0,420.6623840332031,1314.5003662109375,21.90833854675293,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
717.0,241.0,11.0,158.95062255859375,1485.0096435546875,24.750160217285156,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
718.0,732.0,11.0,125.5157241821289,1258.01953125,20.966991424560547,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
718.0,1177.0,11.0,519.4637451171875,1667.733154296875,27.79555320739746,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
719.0,122.0,11.0,231.33108520507812,1335.661376953125,22.261022567749023,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
719.0,287.0,11.0,279.4581298828125,1689.502197265625,28.158369064331055,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
719.0,703.0,11.0,438.8049621582031,1528.1319580078125,25.4688663482666,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
719.0,984.0,11.0,119.71070861816406,1494.245361328125,24.904088973999023,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
721.0,503.0,11.0,289.0020446777344,1439.8785400390625,23.997976303100586,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
721.0,843.0,11.0,146.66221618652344,1410.3814697265625,23.506357192993164,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
723.0,152.0,11.0,161.3919677734375,1828.136962890625,30.468948364257812,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
723.0,304.0,11.0,542.2349243164062,1460.1046142578125,24.3350772857666,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
723.0,342.0,11.0,140.294189453125,1462.886962890625,24.38144874572754,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
723.0,688.0,11.0,208.94862365722656,1329.779541015625,22.162992477416992,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
723.0,832.0,11.0,274.76202392578125,1631.8377685546875,27.197296142578125,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
723.0,1123.0,11.0,186.61819458007812,1340.4327392578125,22.340545654296875,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
724.0,957.0,11.0,216.22256469726562,1741.058349609375,29.01763916015625,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
724.0,1027.0,11.0,329.33404541015625,1621.088623046875,27.018144607543945,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
725.0,159.0,11.0,326.74139404296875,1653.9508056640625,27.565847396850586,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
725.0,1088.0,11.0,225.34210205078125,1582.06689453125,26.367782592773438,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
728.0,789.0,11.0,421.266357421875,1457.276611328125,24.28794288635254,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
727.0,908.0,11.0,298.5643005371094,1539.95263671875,25.665876388549805,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
728.0,360.0,11.0,409.5684814453125,1556.6412353515625,25.944021224975586,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
728.0,464.0,11.0,230.3056182861328,1790.23046875,29.837173461914062,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
728.0,1064.0,11.0,192.0937957763672,1460.8414306640625,24.34735679626465,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
728.0,1134.0,11.0,397.153076171875,1587.0391845703125,26.450653076171875,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
729.0,289.0,11.0,215.06500244140625,1880.146484375,31.33577537536621,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
729.0,925.0,11.0,481.81585693359375,1544.865478515625,25.747756958007812,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
729.0,1120.0,11.0,212.19302368164062,1316.8172607421875,21.94695472717285,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
730.0,218.0,11.0,421.3460693359375,1805.34521484375,30.089086532592773,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
731.0,283.0,11.0,128.58145141601562,1562.1070556640625,26.035118103027344,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
731.0,610.0,11.0,383.68133544921875,1931.704833984375,32.1950798034668,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
732.0,1004.0,11.0,585.0691528320312,1570.0986328125,26.168310165405273,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
732.0,183.0,11.0,395.4453430175781,1501.694091796875,25.028234481811523,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
732.0,1012.0,11.0,164.99012756347656,1613.3123779296875,26.888540267944336,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
734.0,484.0,11.0,477.7619934082031,1614.22265625,26.903711318969727,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
734.0,389.0,11.0,244.5625762939453,1552.7984619140625,25.879974365234375,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
734.0,835.0,11.0,346.1653137207031,1601.9296875,26.698827743530273,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
737.0,333.0,11.0,421.79815673828125,1613.2733154296875,26.887887954711914,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
738.0,869.0,11.0,467.47882080078125,1655.9075927734375,27.598459243774414,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
738.0,976.0,11.0,693.4115600585938,1728.4349365234375,28.807249069213867,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
739.0,603.0,11.0,29.75738525390625,1768.1353759765625,29.468923568725586,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
739.0,730.0,11.0,237.11758422851562,1644.1759033203125,27.402931213378906,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
740.0,134.0,11.0,237.13328552246094,1659.1265869140625,27.652109146118164,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
740.0,622.0,11.0,183.97781372070312,1784.1787109375,29.736312866210938,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
741.0,838.0,11.0,361.87188720703125,2185.2255859375,36.42042541503906,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
740.0,954.0,11.0,190.37603759765625,1444.359130859375,24.07265281677246,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
740.0,1079.0,11.0,165.57278442382812,1704.6495361328125,28.410825729370117,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
741.0,408.0,11.0,323.5253601074219,1570.0616455078125,26.167694091796875,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
742.0,929.0,11.0,472.436279296875,1680.5162353515625,28.008604049682617,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
741.0,1114.0,11.0,215.900146484375,1446.947021484375,24.11578369140625,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
742.0,755.0,11.0,161.4617462158203,1762.2362060546875,29.370603561401367,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
743.0,284.0,11.0,121.66079711914062,1486.54638671875,24.775772094726562,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
743.0,660.0,11.0,242.54367065429688,1769.5347900390625,29.492246627807617,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
744.0,773.0,11.0,351.8800048828125,1329.0484619140625,22.150808334350586,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
743.0,919.0,11.0,348.7051086425781,1590.0732421875,26.501220703125,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
743.0,1019.0,11.0,205.31307983398438,1720.56982421875,28.676162719726562,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
744.0,467.0,11.0,434.4909362792969,1537.5164794921875,25.625274658203125,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
744.0,492.0,11.0,397.9330749511719,1625.92431640625,27.098739624023438,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
744.0,684.0,11.0,187.080322265625,1666.41259765625,27.773544311523438,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
747.0,654.0,11.0,260.5976867675781,1671.733154296875,27.862218856811523,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
751.0,381.0,11.0,345.150146484375,1763.97802734375,29.399633407592773,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
751.0,460.0,11.0,99.20307922363281,1454.908935546875,24.24848175048828,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
752.0,802.0,11.0,384.3992004394531,1928.513916015625,32.14189910888672,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
752.0,362.0,11.0,258.84423828125,1667.7176513671875,27.7952938079834,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
752.0,637.0,11.0,424.10186767578125,1875.7547607421875,31.2625789642334,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
752.0,752.0,11.0,184.57847595214844,1632.568359375,27.20947265625,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
752.0,838.0,11.0,374.6297302246094,1861.533203125,31.02555274963379,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
752.0,922.0,11.0,326.2748107910156,1608.08544921875,26.801424026489258,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
753.0,710.0,11.0,211.4652862548828,1688.4332275390625,28.140554428100586,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
753.0,724.0,11.0,89.99919891357422,1995.23486328125,33.25391387939453,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
755.0,137.0,11.0,776.2623291015625,1776.62109375,29.6103515625,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
